OpenTime,open,high,low,close,volume,size,ma_7,ma_25,ma_40,ma_55,ma_99,ma_100,ma_200,ema_5,ema_20,ema_55,ema_100,ema_200,ema_9,prev_close,prev_open,color,ema_33,rsi,macd,macdsignal,macdhist,slowk,slowd,pivot_high,pivot_low,atr,center,up,down,in_uptrend,lower_band,upper_band,ema_200_pos,condition
2023-05-15 21:25:00,1824.57,1825.07,1824.56,1824.65,538.971,0.004384594726437167,1824.662857142857,,,,,,,1824.6833140155632,1824.656204081633,,,,1824.6762507062888,1824.57,1824.97,1,,53.20063916773632,,,,62.268284462418556,75.35625801949827,0.0,0.0,0.39316409300696503,1824.607,1824.213835906993,1825.000164093007,True,1824.5077317791522,1824.9417461395103,-1,0
2023-05-15 21:26:00,1824.65,1824.65,1824.52,1824.52,206.95,0.007124654043247151,1824.67,,,,,,,1824.6288760103755,1824.6432322643345,,,,1824.645000565031,1824.65,1824.57,-1,,50.51876321662194,,,,29.710144927534216,55.25487970008974,0.0,0.0,0.3054427286713464,1824.607,1824.3015572713286,1824.9124427286713,True,1824.5077317791522,1824.9124427286713,-1,0
2023-05-15 21:27:00,1824.53,1824.54,1824.52,1824.53,158.628,0.0,1824.6914285714288,,,,,,,1824.5959173402503,1824.6324482391599,,,,1824.6220004520248,1824.52,1824.65,-1,,50.724538810902196,,,,13.64953886693206,35.209322752294945,1825.07,0.0,0.21029515244755823,1824.761,1824.5507048475524,1824.9712951524475,False,1824.5507048475524,1824.9124427286713,-1,0
2023-05-15 21:28:00,1824.54,1824.89,1824.31,1824.8,674.574,0.014250167165422017,1824.6785714285718,1824.6556000000003,,,,,,1824.6639448935002,1824.648405549716,,,,1824.6576003616199,1824.53,1824.53,1,,56.040201984632766,,,,22.097288676236204,21.818990823567493,0.0,0.0,0.33353010163175706,1824.761,1824.4274698983681,1825.0945301016318,False,1824.4274698983681,1824.9124427286713,-1,0
2023-05-15 21:29:00,1824.79,1824.8,1824.64,1824.64,154.294,0.008220123959461832,1824.67,1824.6668000000002,,,,,,1824.6559632623334,1824.6476050211716,,,,1824.654080289296,1824.8,1824.54,-1,,52.43065311628068,,,,36.570972886769475,24.105933476645912,0.0,0.0,0.27568673442112285,1824.761,1824.485313265579,1825.036686734421,False,1824.485313265579,1824.9124427286713,-1,0
2023-05-15 21:30:00,1824.64,1824.65,1824.33,1824.46,397.698,0.009864959663279532,1824.5957142857146,1824.6716000000004,,,,,,1824.590642174889,1824.6297378762981,,,,1824.6152642314369,1824.64,1824.79,-1,,48.63538227669465,,,,44.58560193588471,34.41795449963013,1824.89,1824.31,0.2904578229474698,1824.804,1824.5135421770526,1825.0944578229476,False,1824.5135421770526,1824.9124427286713,-1,0
2023-05-15 21:31:00,1824.46,1824.47,1824.46,1824.46,180.104,0.0,1824.5800000000002,1824.6572000000003,,,,,,1824.5470947832594,1824.6135723642697,,,,1824.5842113851495,1824.46,1824.64,-1,,48.63538227669464,,,,31.715063520883955,37.62387944784604,0.0,0.0,0.19697188196497684,1824.804,1824.607028118035,1825.0009718819651,False,1824.607028118035,1824.9124427286713,-1,0
2023-05-15 21:32:00,1824.46,1824.47,1824.46,1824.46,182.182,0.0,1824.5528571428574,1824.6568000000002,,,,,,1824.5180631888395,1824.5989464248155,,,,1824.5593691081197,1824.46,1824.46,-1,,48.63538227669464,,,,25.862068965526024,34.05424480743156,0.0,0.0,0.13464792130998152,1824.804,1824.66935207869,1824.9386479213101,False,1824.66935207869,1824.9124427286713,-1,0
2023-05-15 21:33:00,1824.47,1824.53,1824.46,1824.53,119.694,0.0032886262859869128,1824.5542857142862,1824.6536,,,,,,1824.522042125893,1824.5923800986425,,,,1824.5534952864957,1824.46,1824.46,1,,50.37997505062721,,,,31.42577647347365,29.667636319961204,0.0,0.0,0.11309861420663313,1824.804,1824.6909013857935,1824.9170986142067,False,1824.6909013857935,1824.9124427286713,-1,0
2023-05-15 21:34:00,1824.53,1825.46,1824.52,1825.19,946.075,0.036173699528102135,1824.6485714285718,1824.6836,,,,,,1824.7446947505953,1824.6492962797242,,,,1824.6807962291966,1824.53,1824.47,1,,63.104334658083395,,,,48.173818381721446,35.15388794024037,0.0,0.0,0.38873240947110693,1824.804,1824.415267590529,1825.192732409471,True,1824.415267590529,1824.9124427286713,-1,0
2023-05-15 21:35:00,1825.2,1825.23,1824.75,1824.79,692.878,0.02246329169406541,1824.6471428571433,1824.6852000000001,,,,,,1824.7597965003968,1824.6626966340361,,,,1824.7026369833573,1825.19,1824.53,-1,,54.05680405130957,,,,50.55312872654368,43.38424119391292,0.0,1824.46,0.41915493964741063,1824.689,1824.2698450603527,1825.1081549396474,True,1824.415267590529,1825.1081549396474,-1,0
2023-05-15 21:36:00,1824.79,1824.79,1823.92,1823.93,711.826,0.04712871070095189,1824.5457142857147,1824.6496000000002,,,,,,1824.4831976669311,1824.592916002223,,,,1824.5481095866858,1824.79,1825.2,-1,1824.6318181818183,40.584212687349115,,,,36.58518177987073,45.10404296271195,1825.46,0.0,0.5694366264315707,1824.946,1824.3765633735684,1825.5154366264314,False,1824.415267590529,1825.1081549396474,-1,0
2023-05-15 21:37:00,1823.93,1824.12,1823.92,1824.11,568.613,0.009868799789456628,1824.495714285715,1824.6152000000002,,,,,,1824.3587984446208,1824.5469240020113,,,,1824.4604876693486,1823.93,1824.79,1,1824.6011229946525,43.74448574058717,-0.07705700727979092,-0.03106109029815545,-0.04599591698163547,15.329004328998067,34.155771611804155,0.0,0.0,0.44629108428765313,1824.946,1824.4997089157123,1825.3922910842875,False,1824.4997089157123,1825.1081549396474,-1,0
2023-05-15 21:38:00,1824.11,1824.12,1823.94,1823.94,311.973,0.00931961340049917,1824.4214285714295,1824.5740000000003,,,,,,1824.2191989630805,1824.4891217161055,,,,1824.356390135479,1824.11,1823.93,-1,1824.5622334067318,41.4994356158364,-0.11551987963321153,-0.047952848165166664,-0.06756703146804487,4.761904761900542,18.892030290256443,0.0,0.0,0.3575273895250475,1824.946,1824.5884726104748,1825.303527389525,False,1824.5884726104748,1825.1081549396474,-1,0
2023-05-15 21:39:00,1823.94,1824.24,1823.8,1824.06,997.29,0.0065791637882765255,1824.3642857142863,1824.5364000000002,,,,,,1824.1661326420538,1824.4482529812383,,,,1824.297112108383,1823.94,1824.11,1,1824.5326902651593,43.69607324562907,-0.13476549324764164,-0.06531537718166167,-0.06945011606597998,10.606060606056097,10.232323232318231,0.0,0.0,0.38501825968338316,1824.946,1824.5609817403165,1825.3310182596833,False,1824.5609817403165,1825.1081549396474,-1,0
2023-05-15 21:40:00,1824.06,1824.7,1823.88,1824.5,652.313,0.024122013530259674,1824.3600000000006,1824.53,,,,,,1824.2774217613692,1824.4531812687394,,,,1824.3376896867064,1824.06,1823.94,1,1824.5307673083853,50.96631729116754,-0.1132084612561357,-0.07489399399655647,-0.03831446725957924,30.06253006253051,15.143498476829047,0.0,0.0,0.5300121731222341,1824.946,1824.4159878268777,1825.4760121731222,False,1824.4159878268777,1825.1081549396474,-1,0
2023-05-15 21:41:00,1824.51,1824.7,1824.45,1824.48,376.299,0.001644277093574314,1824.258571428572,1824.5232,,,,,,1824.3449478409127,1824.4557354336214,,,,1824.3661517493651,1824.5,1824.06,-1,1824.5277809961274,50.64619264605642,-0.09662436540793351,-0.07924006827883187,-0.01738429712910164,54.814814814815456,31.827801827800688,0.0,1823.8,0.4366747820814894,1824.564,1824.1273252179185,1825.0006747820817,False,1824.4159878268777,1825.0006747820817,-1,0
2023-05-15 21:42:00,1824.48,1824.49,1824.03,1824.04,268.55,0.02411646058055197,1824.1514285714293,1824.5040000000001,,,,,,1824.2432985606085,1824.4161415828003,,,,1824.3009213994922,1824.48,1824.51,-1,1824.4990879963552,44.08564071496961,-0.11762971065058991,-0.08691799675318349,-0.03071171389740643,57.6430976430982,47.50681417348139,0.0,0.0,0.444449854721005,1824.564,1824.1195501452792,1825.008449854721,False,1824.4159878268777,1825.0006747820817,-1,0
2023-05-15 21:43:00,1824.04,1825.06,1824.03,1824.99,551.323,0.05208219118002048,1824.3028571428579,1824.5228000000002,1824.5742500000001,,,,,1824.4921990404057,1824.4707947653908,,,,1824.4387371195937,1824.04,1824.48,1,1824.5279651730402,57.02848789304241,-0.05696290466494247,-0.08092697833553528,0.023964073670592806,65.55555555555647,59.33782267115671,0.0,0.0,0.6396332364806608,1824.564,1823.9243667635194,1825.2036332364808,False,1823.9243667635194,1825.0006747820817,-1,0
2023-05-15 21:44:00,1825.0,1825.3,1824.31,1824.31,712.577,0.03780821917808518,1824.3314285714291,1824.5164000000002,1824.5729999999999,,,,,1824.4314660269372,1824.4554809782107,,,,1824.412989695675,1824.99,1824.04,-1,1824.515143692273,48.39347028101881,-0.06302779564884986,-0.0773471417981982,0.014319346149348336,50.46426708398375,57.8876400942128,0.0,0.0,0.7564221576537768,1824.564,1823.8075778423463,1825.3204221576539,False,1823.9243667635194,1825.0006747820817,-1,0
2023-05-15 21:45:00,1824.31,1824.32,1823.67,1824.3,753.216,0.0005481524521594963,1824.3828571428573,1824.5132000000003,1824.5720000000001,,,,,1824.387644017958,1824.4406732660002,,,,1824.3903917565399,1824.31,1825.0,-1,1824.502488180963,48.27770089722932,-0.06785894618451493,-0.07544950267546155,0.007590556490946615,54.45881377791602,56.82621213915207,0.0,0.0,0.7209481051024724,1824.564,1823.8430518948976,1825.2849481051026,False,1823.9243667635194,1825.0006747820817,-1,0
2023-05-15 21:46:00,1824.3,1824.31,1823.81,1823.81,175.391,0.02685961738749159,1824.3471428571431,1824.4700000000003,1824.54675,,,,,1824.195096011972,1824.3806091454287,,,,1824.2743134052319,1824.3,1824.31,-1,1824.4617535820828,42.866366287611676,-0.10995903339971846,-0.08235140882031293,-0.027607624579405535,25.84031798150205,43.587799614467265,1825.3,0.0,0.6472987367349816,1824.809,1824.161701263265,1825.4562987367349,False,1824.161701263265,1825.0006747820817,-1,0
2023-05-15 21:47:00,1823.81,1823.82,1823.58,1823.77,431.248,0.002193210915608732,1824.2428571428575,1824.4328000000003,1824.52925,,,,,1824.0533973413146,1824.322455893483,,,,1824.1734507241854,1823.81,1824.3,-1,1824.4210621949014,42.4480887478566,-0.14488122100806322,-0.09485737125786299,-0.05002384975020023,19.428591810526424,33.24257452331483,0.0,0.0,0.5115324911566574,1824.809,1824.2974675088433,1825.3205324911567,False,1824.2974675088433,1825.0006747820817,-1,0
2023-05-15 21:48:00,1823.77,1824.03,1823.63,1823.63,601.979,0.0076764065644172605,1824.1214285714289,1824.3788,1824.50475,,,,,1823.9122648942098,1824.2565077131512,,,,1824.0647605793483,1823.77,1823.81,-1,1824.3745291246132,40.942270601803614,-0.1817589324277833,-0.11223768349184705,-0.06952124893593624,7.51414847577135,17.594352755933272,0.0,0.0,0.4743549941043928,1824.809,1824.3346450058955,1825.2833549941045,False,1824.3346450058955,1825.0006747820817,-1,0
2023-05-15 21:49:00,1823.63,1823.64,1823.41,1823.53,269.224,0.005483568487036099,1824.0485714285717,1824.3372,1824.482,,,,,1823.7848432628066,1824.1873165023749,,,,1823.9578084634786,1823.63,1823.77,-1,1824.3248509408124,39.854716775705015,-0.2165576073871307,-0.13310166827090378,-0.08345593911622692,9.046767186303272,11.996502490867014,0.0,0.0,0.39290332940293454,1824.809,1824.416096670597,1825.201903329403,False,1824.416096670597,1825.0006747820817,-1,0
2023-05-15 21:50:00,1823.54,1824.23,1823.53,1824.23,485.563,0.03783848997006123,1823.9400000000003,1824.3204,1824.4689999999998,,,,,1823.9332288418711,1824.1913815973867,,,,1824.012246770783,1823.53,1823.63,1,1824.3192714737058,49.88915927648135,-0.1855131777126644,-0.1435839701592559,-0.04192920755340851,35.734967014039235,17.43196089203795,0.0,0.0,0.49526888626863813,1824.809,1824.3137311137314,1825.3042688862686,False,1824.3137311137314,1825.0006747820817,-1,0
2023-05-15 21:51:00,1824.23,1825.15,1824.22,1824.77,1025.492,0.029601530508760607,1824.0057142857147,1824.3304,1824.4677499999998,,,,,1824.2121525612474,1824.2464881119213,,,,1824.1637974166263,1824.23,1823.54,1,1824.345784916429,55.989182805930895,-0.1159995854866338,-0.13806709322473149,0.02206750773809768,60.81961461271495,35.200449604352485,0.0,1823.41,0.6401792575124466,1824.343,1823.7028207424876,1824.9831792575126,False,1823.7028207424876,1824.9831792575126,-1,0
2023-05-15 21:52:00,1824.76,1824.95,1824.39,1824.48,572.19,0.015344483658123409,1824.031428571429,1824.3284000000003,1824.4554999999996,,,,,1824.3014350408316,1824.2687273393574,,,,1824.227037933301,1824.77,1824.23,-1,1824.353679921345,52.30665772776864,-0.08334933989090132,-0.12712354255796546,0.04377420266706414,76.92209450830025,57.82555871168481,0.0,0.0,0.6134528383416129,1824.343,1823.7295471616585,1824.9564528383416,False,1823.7295471616585,1824.9564528383416,-1,0
2023-05-15 21:53:00,1824.49,1824.49,1824.29,1824.29,265.319,0.01096196745392112,1824.1000000000006,1824.3080000000002,1824.4384999999995,,,,,1824.2976233605543,1824.2707533070377,,,,1824.2396303466408,1824.48,1824.76,-1,1824.3499340436188,49.986923251792206,-0.07197550827163468,-0.1160939357006993,0.04411842742906462,63.409961685818,67.05055693561107,1825.15,0.0,0.47563522556109045,1824.612,1824.136364774439,1825.0876352255611,False,1824.136364774439,1824.9564528383416,-1,0
2023-05-15 21:54:00,1824.29,1824.3,1824.25,1824.25,245.752,0.002192633846590379,1824.168571428572,1824.2924000000003,1824.4197499999996,,,,,1824.2817489070362,1824.2687768016056,,,,1824.2417042773127,1824.29,1824.49,-1,1824.3440555704647,49.48931925472321,-0.0654350361107845,-0.10596215578271634,0.040527119671931844,52.17113665389106,64.16773094933644,0.0,0.0,0.33375681704071186,1824.612,1824.2782431829594,1824.9457568170408,False,1824.2782431829594,1824.9457568170408,-1,0
2023-05-15 21:55:00,1824.26,1824.9,1823.39,1823.74,1121.074,0.028504708758618935,1824.184285714286,1824.2636000000002,1824.3967499999994,,,,,1824.1011659380242,1824.2184171062145,,,,1824.1413634218502,1824.25,1824.29,-1,1824.3085228898492,43.5382706559834,-0.1002487968269179,-0.10481948399155665,0.004570687164638751,38.301840241490844,51.29431286039997,0.0,0.0,0.7258378780271383,1824.612,1823.886162121973,1825.3378378780271,False,1823.886162121973,1824.9457568170408,-1,0
2023-05-15 21:56:00,1823.75,1824.61,1823.74,1824.3,282.688,0.03015764222069662,1824.294285714286,1824.2572000000002,1824.3879999999997,,,,,1824.1674439586827,1824.2261869056226,,,,1824.1730907374802,1823.74,1824.26,1,1824.3080215433874,50.56734997809639,-0.08170973417622918,-0.10019753402849116,0.018487799852261982,40.88804713804249,43.78700801114147,0.0,0.0,0.7738919186847225,1824.612,1823.8381080813153,1825.3858919186848,False,1823.8381080813153,1824.9457568170408,-1,0
2023-05-15 21:57:00,1824.29,1824.3,1824.21,1824.21,130.99,0.004385267693180758,1824.2914285714287,1824.2472000000002,1824.3802499999997,,,,,1824.1816293057884,1824.2246452955633,,,,1824.1804725899842,1824.3,1823.75,-1,1824.302255570247,49.50076528316376,-0.07343314965874015,-0.09484465715454096,0.021411507495800813,44.174777577090026,41.12155498554112,1824.9,1823.39,0.5459279457897878,1824.708,1824.1620720542103,1825.2539279457899,False,1824.1620720542103,1824.9457568170408,-1,0
2023-05-15 21:58:00,1824.21,1824.22,1824.06,1824.06,173.704,0.008222737513778071,1824.19,1824.2284000000002,1824.3687499999996,1824.4481818181819,,,,1824.141086203859,1824.208964791224,1824.4481818181819,,,1824.1563780719873,1824.21,1824.29,-1,1824.2880052425855,47.69511962418079,-0.07807761307481087,-0.09149124833859494,0.013413635263784071,52.33627667401796,45.79970046305016,0.0,0.0,0.4172852971932191,1824.708,1824.2907147028068,1825.1252852971934,False,1824.2907147028068,1824.9457568170408,-1,0
2023-05-15 21:59:00,1824.07,1824.07,1824.0,1824.0,232.046,0.003837572023000013,1824.1214285714286,1824.1808,1824.3569999999995,1824.4416363636365,,,,1824.0940574692393,1824.189063382536,1824.4321753246754,,,1824.12510245759,1824.06,1824.21,-1,1824.2710637577275,46.957269549717765,-0.08561298910649384,-0.09031559649217472,0.004702607385680874,46.35761589403298,47.62289004838033,0.0,0.0,0.30152353146212485,1824.708,1824.406476468538,1825.0095235314623,False,1824.406476468538,1824.9457568170408,-1,0
2023-05-15 22:00:00,1824.0,1824.01,1820.22,1820.22,9968.742,0.20723684210526166,1823.5400000000002,1823.9980000000003,1824.2529999999995,1824.3667272727275,,,,1822.8027049794928,1823.811057346104,1824.2817404916514,,,1823.344081966072,1824.0,1824.07,-1,1824.0327658896258,22.910574510685542,-0.39207958868564674,-0.15066839493086914,-0.2414111937547776,28.256070640171142,42.3166544027407,0.0,0.0,1.4643490209747378,1824.708,1823.2436509790252,1826.172349020975,False,1823.2436509790252,1824.9457568170408,-1,0
2023-05-15 22:01:00,1820.23,1822.47,1819.67,1821.53,5198.486,0.07141954588156192,1823.1514285714288,1823.902,1824.1689999999994,1824.3069090909091,,,,1822.3784699863286,1823.5938137893322,1824.1834640455209,,,1822.9812655728576,1820.22,1824.0,1,1823.8855443667067,35.28013674680655,-0.5232191799379962,-0.22517855193229455,-0.29804062800570164,26.85671239015859,33.823466308120906,0.0,0.0,1.9095660139831434,1824.708,1822.798433986017,1826.6175660139832,False,1822.798433986017,1824.9457568170408,-1,0
2023-05-15 22:02:00,1821.53,1822.47,1820.66,1821.92,2066.789,0.021410572430874047,1822.8914285714288,1823.8144,1824.0994999999996,1824.2605454545455,,,,1822.2256466575525,1823.4344029522529,1824.102626043895,,,1822.7690124582862,1821.53,1820.23,1,1823.7699241098417,38.44670478051273,-0.588890151090709,-0.2979208717639774,-0.29096927932673156,29.874445209218205,28.329076079849315,0.0,0.0,1.8763773426554107,1824.708,1822.8316226573447,1826.5843773426554,False,1822.8316226573447,1824.9457568170408,-1,0
2023-05-15 22:03:00,1821.92,1822.23,1821.41,1821.88,1355.911,0.002195486080616252,1822.5457142857147,1823.7319999999997,1824.0219999999997,1824.2109090909091,,,,1822.110431105035,1823.2863645758478,1824.0232465423273,,,1822.5912099666289,1821.92,1821.53,-1,1823.6587521033805,38.2400479671347,-0.6368216509843023,-0.3657010276080424,-0.2711206233762599,46.61686945164323,34.44934235034001,0.0,1819.67,1.5242515617702523,1823.029,1821.5047484382299,1824.5532515617701,False,1821.5047484382299,1824.5532515617701,-1,0
2023-05-15 22:04:00,1821.89,1821.89,1821.0,1821.21,860.085,0.03732387795092259,1822.1171428571433,1823.618,1823.9379999999996,1824.152181818182,,,,1821.8102874033568,1823.0886155686242,1823.92277345153,,,1822.314967973303,1821.88,1821.92,-1,1823.5147078620053,34.86003817430049,-0.7205648870722143,-0.4366737995008768,-0.2838910875713375,45.053897715188924,40.51507079201679,0.0,0.0,1.312834374513535,1823.029,1821.7161656254864,1824.3418343745136,False,1821.7161656254864,1824.3418343745136,-1,0
2023-05-15 22:05:00,1821.21,1822.31,1821.2,1822.15,1428.247,0.0516140368216765,1821.8442857142861,1823.524,1823.8754999999996,1824.1049090909091,,,,1821.9235249355713,1822.9992236097075,1823.8594601139753,,,1822.2819743786424,1821.21,1821.89,1,1823.434430928946,42.53444581346422,-0.7029783639263769,-0.48993471238597686,-0.21304365154040006,58.094190755482494,49.921652640771555,0.0,0.0,1.2452229163423232,1823.029,1821.7837770836577,1824.2742229163423,False,1821.7837770836577,1824.2742229163423,-1,0
2023-05-15 22:06:00,1822.16,1822.34,1822.07,1822.07,305.16,0.004939193045624178,1821.5685714285719,1823.4275999999998,1823.81425,1824.0549090909092,,,,1821.9723499570475,1822.9107261230688,1823.7955508241905,,,1822.239579502914,1822.15,1821.21,-1,1823.3541702860668,42.08006438093641,-0.6875703658615748,-0.5294618430810965,-0.15810852278047838,67.31861734178484,56.82223527081876,0.0,0.0,0.9201486108948761,1823.029,1822.1088513891052,1823.9491486108948,False,1822.1088513891052,1823.9491486108948,-1,0
2023-05-15 22:07:00,1822.08,1822.51,1822.07,1822.4,519.858,0.017562346329478604,1821.8800000000006,1823.3619999999999,1823.7609999999997,1824.0081818181818,,,,1822.114899971365,1822.8620855399195,1823.7457097233266,,,1822.2716636023313,1822.07,1822.16,1,1823.2980426221807,44.70416713903925,-0.6413382264561278,-0.5518371197561027,-0.08950110670002509,86.39573761523293,70.60284857083343,0.0,0.0,0.7600990739299357,1823.029,1822.26890092607,1823.78909907393,False,1822.26890092607,1823.78909907393,-1,0
2023-05-15 22:08:00,1822.4,1822.41,1821.85,1821.86,341.532,0.029631255487280014,1821.9271428571433,1823.2368,1823.6874999999995,1823.9516363636362,,,,1822.0299333142434,1822.766648821832,1823.6783629474935,,,1822.189330881865,1822.4,1822.08,-1,1823.2134518796995,41.398903478580905,-0.6408846901533707,-0.5696466338355564,-0.07123805631781432,75.85647555278928,76.5236101699357,0.0,0.0,0.6933993826200148,1823.029,1822.33560061738,1823.72239938262,False,1822.33560061738,1823.72239938262,-1,0
